employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
1468272736,Tomasine,Bastiman,Software,Technical Support,7069124836,9281160388,1091647106,12104572130,Individual Contributor,88640,25-02-2019,,,,1
1468568141,Anni,Talkington,Marketing,Marketing Research,4860843368,2813655685,12104572130,,Team Lead,84016,09-03-2019,,,,1
1475678311,Janna,Skudder,Sales,Sales Operations,4318439948,4098218245,12104572130,,Team Lead,83803,01-02-2013,,,,1
1478228958,Reuben,Martinat,Software,Technical Support,2099130087,965981223,3159687889,12104572130,Individual Contributor,87760,08-11-2019,,,,1
1479126994,Tallou,Moline,HR,Training,3335588954,9510187895,7870535481,12104572130,Individual Contributor,78659,22-10-2014,,,,1
1479633797,Ferrel,Hovell,Product Development,Product Management,2372871770,1616961292,2316448272,12104572130,Individual Contributor,78748,01-03-2016,,,,1
1484772968,Keeley,Miroy,HR,Training,5620591359,8109055229,8421163041,12104572130,Individual Contributor,70340,13-07-2012,10-05-2014,Voluntary,Found a better opportunity,0
1486004238,Helsa,Picardo,Operations,Supply Chain,9979160096,2350609054,8375539146,12104572130,Individual Contributor,72727,19-10-2019,,,,1
1486955622,Rolfe,Baunton,Marketing,Marketing Research,1855812703,9743222543,12104572130,,Team Lead,91683,01-06-2020,,,,1
1489527284,Logan,Washtell,Finance,Financial Planning,6736812713,3428885937,3615825420,12104572130,Individual Contributor,70725,10-08-2015,,,,1
1490361837,Teodoro,Chieze,Legal,Intellectual Property,5930096966,12104572130,,,Manager,100304,19-12-2018,,,,1
1490454440,Alfons,D'Alesco,R&D,Research,5760565657,1424199297,12104572130,,Team Lead,83684,13-09-2014,,,,1
1492748569,Jens,Powderham,Sales,Account Management,1934889104,2174287284,3142852362,12104572130,Individual Contributor,68841,29-09-2020,,,,1
1501009730,Tod,Simpkiss,Software,QA,1646714686,5705066913,6129740252,12104572130,Individual Contributor,100613,01-10-2017,,,,1
1501106249,Northrop,Brislane,R&D,Product Design,574484177,9928084959,12104572130,,Team Lead,86069,16-05-2016,17-04-2018,Voluntary,Found a better opportunity,0
1501444832,Tobie,Moreinu,Software,QA,1747471771,4935607662,226422921,12104572130,Individual Contributor,94889,01-11-2021,,,,1
1502911789,Sabina,Deme,Sales,Account Management,3671325389,9291937996,3142852362,12104572130,Individual Contributor,61136,19-06-2016,,,,1
1507746679,Adelind,Cantrill,Procurement,Procurement,3410391274,9130671650,584122183,12104572130,Individual Contributor,69599,17-12-2021,,,,1
1509931793,Tammi,Brosetti,Finance,Auditing,823014046,3428885937,3225775822,12104572130,Individual Contributor,79834,03-03-2014,,,,1
1512115683,Jayne,Frickey,Marketing,Marketing Research,285196675,776913542,9743222543,12104572130,Individual Contributor,63267,19-09-2016,,,,1
1512126684,Kelvin,Lankham,Software,Software Development,4928737648,1900946112,3902693036,12104572130,Individual Contributor,79521,12-01-2020,,,,1
1513747987,Charyl,Ekell,Sales,Account Management,5181418128,630667872,2169536929,12104572130,Individual Contributor,86755,16-03-2019,,,,1
1523340543,Sophia,Mewe,Software,Software Development,978661177,9451957864,12104572130,,Team Lead,92884,14-11-2017,,,,1
1524349690,Genna,Langford,HR,Recruiting,7548067465,2874824995,12104572130,,Team Lead,60463,13-07-2015,30-05-2016,Involuntary,Performance,0
1525898213,Michell,Wellum,Customer Service,Account Management,1173750454,5719467697,9657388599,12104572130,Individual Contributor,59650,06-02-2016,10-12-2017,Voluntary,More flexible benefits,0
1527021610,Dion,McCowen,Sales,Business Development,9743876877,5701309242,12104572130,,Team Lead,64781,24-02-2015,17-01-2017,Voluntary,More flexible benefits,0
1531528137,Filberto,Eldred,Customer Service,Account Management,8036961249,8237113481,9657388599,12104572130,Individual Contributor,57563,23-12-2015,16-12-2019,Voluntary,More flexible benefits,0
1531855755,Rudie,Kerton,Software,Software Development,7216768130,4246658747,7357925070,12104572130,Individual Contributor,101651,19-02-2019,,,,1
1542834198,Kasper,Ruggs,Sales,Business Development,8561534894,1188827613,3142852362,12104572130,Individual Contributor,82122,26-05-2015,,,,1
1544760339,Berri,Poleye,Procurement,Vendor Management,1638402712,8886609535,822744718,12104572130,Individual Contributor,51448,12-08-2018,28-08-2019,Voluntary,Personal reasons,0
1545902350,Jonathan,Pape,Sales,Account Management,4111427923,3786575563,3142852362,12104572130,Individual Contributor,60060,30-05-2021,,,,1
1546611345,Kellsie,Faustian,Software,Technical Support,3462358556,7941658615,6268712051,12104572130,Individual Contributor,103809,02-05-2020,22-09-2020,Voluntary,Better salary,0
1547142222,Tansy,Gabriely,R&D,Prototyping,3768693437,5325728346,3792599203,12104572130,Individual Contributor,75931,22-10-2020,,,,1
1547564216,Mallory,Cheyne,Marketing,Public Relations,6977809316,5584969996,1949400041,12104572130,Individual Contributor,80280,17-09-2019,,,,1
1548180323,Fedora,Skirlin,Marketing,Marketing Research,7893246372,7505933947,9743222543,12104572130,Individual Contributor,64222,26-06-2019,13-04-2021,Voluntary,Found a better opportunity,0
1548536197,Ben,Mowlam,Product Development,Product Marketing,6592458020,2316448272,12104572130,,Team Lead,89968,20-02-2020,,,,1
1551679885,Geordie,Bazell,Finance,Accounting,7612459374,5350093764,6641422960,12104572130,Individual Contributor,89597,21-09-2012,,,,1
1551699310,Hayley,Geffcock,Operations,Supply Chain,3558741919,8326227722,9452810041,12104572130,Individual Contributor,68928,25-09-2013,,,,1
1553734784,Dan,Weekly,R&D,Product Design,6724621592,5661678441,3792599203,12104572130,Individual Contributor,75383,04-09-2012,,,,1
1556490421,Rickey,Rodolfi,Finance,Auditing,972621828,8876294130,4691268378,12104572130,Individual Contributor,69584,22-01-2021,,,,1
1557835070,Callean,Dobby,Marketing,Advertising,8236942363,3627551867,4092540016,12104572130,Individual Contributor,85263,09-01-2018,,,,1
1559772590,Davine,Shearston,Operations,Logistics,5194718228,9107093688,8375539146,12104572130,Individual Contributor,84162,26-05-2016,,,,1
1561094280,Marco,Whitta,Sales,Sales Operations,7449973146,5426155896,390131335,12104572130,Individual Contributor,66466,15-03-2017,26-01-2019,Voluntary,Found a better opportunity,0
1561124300,Alaster,McKinn,Operations,Logistics,4440178400,263295907,8375539146,12104572130,Individual Contributor,83872,27-05-2014,,,,1
1565867927,Elane,Handley,HR,Benefits,8228676841,9487817572,2874824995,12104572130,Individual Contributor,57407,25-05-2013,15-06-2015,Voluntary,Found a better opportunity,0
1567520664,Royce,Pattisson,HR,Training,5589430086,3315940256,12104572130,,Team Lead,73030,06-10-2020,02-08-2021,Voluntary,More flexible benefits,0
1568580698,Jenifer,Gunbie,Marketing,Public Relations,6977809316,8006539791,4092540016,12104572130,Individual Contributor,86638,08-07-2021,,,,1
1568632393,Christiane,Pottage,Sales,Business Development,1590378635,2976516973,3664844848,12104572130,Individual Contributor,57174,15-03-2013,,,,1
1568713795,Lazare,Bramhill,Sales,Business Development,1985750865,9743876877,3664844848,12104572130,Individual Contributor,79101,09-11-2012,,,,1
1569333518,Bunny,Nardi,Software,QA,6794645902,3899352413,3159687889,12104572130,Individual Contributor,92657,30-08-2016,,,,1
1571422572,Ferdie,Leil,Operations,Project Management,1927101441,5857782715,1740357466,12104572130,Individual Contributor,77648,04-12-2012,,,,1
1574699837,Auberon,Hanks,Legal,Intellectual Property,3278383811,8808926609,6102968019,12104572130,Individual Contributor,97053,14-03-2014,,,,1
1578676141,Rourke,MacArthur,Customer Service,Technical Support,6367159762,6384586478,9657388599,12104572130,Individual Contributor,56724,10-10-2019,,,,1
1581273588,Herb,Scally,HR,Training,3333771992,1122783933,8421163041,12104572130,Individual Contributor,58140,18-10-2015,,,,1
1583513027,Staford,Stockle,Procurement,Procurement,1638402712,6827380667,4284772434,12104572130,Individual Contributor,57805,13-07-2018,15-05-2020,Voluntary,More flexible benefits,0
1583687160,Avictor,Ciccone,Sales,Business Development,240951251,2241679125,4932459135,12104572130,Individual Contributor,86244,12-02-2021,,,,1
1583872264,Tadeo,Cutajar,Software,Technical Support,1327507817,12104572130,,,Manager,84956,03-03-2017,,,,1
1588878139,Calvin,Bather,Product Development,Product Marketing,7785638811,3438576425,2316448272,12104572130,Individual Contributor,86432,02-05-2012,,,,1
1589529389,Moise,Dybbe,R&D,Product Design,3878476132,5325728346,9928084959,12104572130,Individual Contributor,80821,25-03-2017,,,,1
1590378635,Linus,Poker,Sales,Sales Operations,9588662057,4098218245,12104572130,,Team Lead,79861,19-11-2017,,,,1
1595846692,Loraine,Niccolls,Software,QA,8522026864,9180299011,6268712051,12104572130,Individual Contributor,96273,29-09-2020,,,,1
1600905450,Dov,Jeaycock,Software,Software Development,7652347480,1900946112,5254944830,12104572130,Individual Contributor,92935,17-03-2015,,,,1
1602596325,Bunny,Tibbles,Software,Software Development,4657616823,877337451,9195070758,12104572130,Individual Contributor,73813,29-12-2013,09-01-2015,Voluntary,More flexible benefits,0
1612546590,Tanya,Osichev,Sales,Sales Operations,2674326044,8374364807,3664844848,12104572130,Individual Contributor,77935,26-09-2013,,,,1
1613260099,Alexandro,Phidgin,Software,Software Development,4657616823,965981223,226422921,12104572130,Individual Contributor,97069,11-02-2018,,,,1
1613493591,Elnora,Marple,Operations,Supply Chain,3210430671,4521656077,8495424892,12104572130,Individual Contributor,77457,09-05-2018,01-04-2019,Voluntary,More flexible benefits,0
1615305600,Gregoire,Chstney,Customer Service,Technical Support,9321962302,2738173682,9657388599,12104572130,Individual Contributor,68433,28-07-2020,,,,1
1616697849,Garner,Broadbury,Operations,Supply Chain,8944569760,2350609054,8488156355,12104572130,Individual Contributor,72576,30-05-2017,,,,1
1616930251,Wenda,Baress,Software,Technical Support,3228223998,3232398563,5254944830,12104572130,Individual Contributor,78388,06-04-2013,23-01-2014,Voluntary,More flexible benefits,0
1616961292,Emily,Ivell,Product Development,Product Management,4754231337,12104572130,,,Manager,91472,20-01-2015,,,,1
1619633798,Kim,McGifford,Software,QA,1819838159,1368787589,6268712051,12104572130,Individual Contributor,97876,20-08-2021,,,,1
1620052826,Paxton,Highwood,Sales,Account Management,5826214295,8983780137,390131335,12104572130,Individual Contributor,70462,22-09-2021,,,,1
1623009525,Aleksandr,Mintoff,Legal,Intellectual Property,3019821790,9988968226,6102968019,12104572130,Individual Contributor,86219,26-07-2020,,,,1
1623862902,Elmore,Mealing,Marketing,Marketing Research,7660291466,2066534911,4092540016,12104572130,Individual Contributor,63496,11-09-2018,,,,1
1626346501,Yolanda,Neeson,Administration,Executive Assistants,2840761127,8652820129,12104572130,,Team Lead,72228,08-01-2021,,,,1
1628981321,Sherwood,Spatari,HR,Recruiting,9786250674,4930496475,8377149542,12104572130,Individual Contributor,58900,10-08-2020,10-08-2020,Voluntary,Better salary,0
1629033690,Patton,Pilling,Software,Software Development,3131759161,9777908582,5959242695,12104572130,Individual Contributor,71463,29-06-2012,,,,1
1629240509,Andreana,Wildbore,Finance,Auditing,8412275732,6641422960,12104572130,,Team Lead,96809,01-12-2012,,,,1
1633958472,Redford,Thurlby,Product Development,Product Marketing,9481633581,3448401754,5207980214,12104572130,Individual Contributor,89594,23-11-2015,,,,1
1635287036,Erskine,Strete,Marketing,Public Relations,2268142296,4790098732,9743222543,12104572130,Individual Contributor,59145,15-06-2014,,,,1
1636839905,Omero,Leftbridge,Legal,Litigation,3346380741,8808926609,5930096966,12104572130,Individual Contributor,84102,28-02-2014,,,,1
1638268308,Waylon,Feldmann,Sales,Sales Operations,3884590873,1761934277,1074347333,12104572130,Individual Contributor,70922,26-07-2018,,,,1
1638402712,Merwyn,Fonte,Procurement,Supply Chain,2036341103,822744718,12104572130,,Team Lead,59400,26-08-2012,,,,1
1640715605,Bea,Whightman,Legal,Intellectual Property,5378368635,8808926609,2591261030,12104572130,Individual Contributor,110828,11-11-2019,,,,1
1643798800,Madelene,Lusty,R&D,Product Design,574484177,3792599203,12104572130,,Team Lead,88692,10-10-2013,,,,1
1646714686,Theodor,Barneville,Software,QA,9900405594,7357925070,12104572130,,Team Lead,96761,10-03-2018,,,,1
1647463287,Tallie,Sivill,Sales,Business Development,5278934159,4318439948,3664844848,12104572130,Individual Contributor,82536,24-03-2020,,,,1
1648188671,Walton,Struis,Customer Service,Customer Support,9657388599,12104572130,,,Manager,64178,28-12-2018,,,,1
1648354202,Jade,Herrieven,Finance,Financial Planning,7265175724,5400546882,12104572130,,Team Lead,103620,16-10-2015,,,,1
1653689124,Rona,Bonnesen,HR,Recruiting,4930496475,1871591752,12104572130,,Team Lead,65985,04-08-2018,,,,1
1659522744,Felicle,Nowakowska,Marketing,Marketing Research,4092540016,12104572130,,,Manager,107215,16-02-2017,01-12-2017,Voluntary,More flexible benefits,0
1663535577,Chaddy,de Mendoza,Software,Technical Support,6123517755,3392502096,259741855,12104572130,Individual Contributor,93921,03-01-2020,,,,1
1668315370,Bennie,Jordine,Procurement,Vendor Management,1638402712,2942515027,4284772434,12104572130,Individual Contributor,62783,17-12-2015,,,,1
1669035538,Damaris,Karpov,Marketing,Marketing Research,5601261629,3307450964,4092540016,12104572130,Individual Contributor,94175,29-03-2017,,,,1
1670871353,Licha,Farquhar,Marketing,Advertising,4092540016,12104572130,,,Manager,97830,29-03-2020,,,,1
1672001344,Wendell,Klimentyev,Finance,Accounting,6022803528,12104572130,,,Manager,101806,09-09-2018,,,,1
1672606048,Doll,Cliss,R&D,Prototyping,3314524903,12104572130,,,Manager,85066,22-06-2014,,,,1
1673292265,Alvan,Dooher,R&D,Research,9104545105,574484177,4691487226,12104572130,Individual Contributor,91175,14-04-2020,07-02-2021,Voluntary,Found a better opportunity,0
1674257891,Arnoldo,Dallon,Finance,Accounting,3428885937,3225775822,12104572130,,Team Lead,102999,24-05-2015,,,,1
1677797132,Elisabetta,Kenwrick,Software,Software Development,8328659927,1583872264,6268712051,12104572130,Individual Contributor,82278,08-08-2012,11-04-2015,Voluntary,Found a better opportunity,0
1681263744,Cathe,Wilber,HR,Training,9741260931,3613728055,8377149542,12104572130,Individual Contributor,79108,07-07-2019,27-06-2020,Voluntary,More flexible benefits,0
1682521382,Barri,Vannacci,Procurement,Vendor Management,3058049214,702442395,3570683418,12104572130,Individual Contributor,62355,08-01-2016,,,,1
1687443287,Glenn,Melley,Operations,Project Management,7626222393,3966372359,8375539146,12104572130,Individual Contributor,67398,05-10-2016,05-08-2018,Voluntary,Career change,0
1688278367,Anna-diana,Polle,Marketing,Advertising,5182865458,860076941,2813655685,12104572130,Individual Contributor,58108,20-10-2020,,,,1
1689927080,Radcliffe,Haffard,Operations,Logistics,9843016922,12104572130,,,Manager,93503,16-11-2014,,,,1
1690525875,Elvyn,Sangwine,Sales,Sales Operations,7449973146,1761934277,5701309242,12104572130,Individual Contributor,82171,08-09-2016,,,,1
1695049137,Cordy,Hurburt,Procurement,Supply Chain,1638402712,702442395,3570683418,12104572130,Individual Contributor,52806,26-08-2013,,,,1
1697459633,Giuseppe,Brevitt,Operations,Supply Chain,9843016922,12104572130,,,Manager,90573,13-03-2020,,,,1
1697473885,Laurent,Golden,Software,QA,8957069095,9180299011,9368442131,12104572130,Individual Contributor,90796,17-03-2012,,,,1
1701419331,Dorey,Marl,Product Development,Project Management,2372871770,3438576425,4754231337,12104572130,Individual Contributor,80217,31-07-2016,11-07-2018,Involuntary,Company restructuring,0
1703031136,Malissa,Neachell,Legal,Litigation,9853910653,5222419382,12104572130,,Team Lead,115968,11-08-2020,,,,1
1704339793,Jeri,Orum,Software,Technical Support,3211861850,5390863100,21007178,12104572130,Individual Contributor,71506,05-06-2015,,,,1
1706457525,Ole,Becaris,Operations,Supply Chain,437433600,1697459633,9452810041,12104572130,Individual Contributor,63598,04-10-2020,,,,1
1707991607,Keen,Gaize,HR,Benefits,8416606255,5322131399,5940412697,12104572130,Individual Contributor,79066,05-06-2020,15-02-2021,Voluntary,More flexible benefits,0
1709943530,Britney,Gorner,Legal,Intellectual Property,8466707201,9988968226,5930096966,12104572130,Individual Contributor,99959,25-11-2012,,,,1
1710199026,Stan,Habbijam,Marketing,Public Relations,4139530195,6010476544,2813655685,12104572130,Individual Contributor,78205,16-10-2021,14-12-2021,Voluntary,More flexible benefits,0
